case_id,variant,mode,draw,message,gold,candidates,expected,prompt,output_raw,output_norm,matched,in_list,correct,latency_ms,tokens
67,native_in_random,free,1,I have a question about my hospital bill,billing_health,lab_results|appointment|billing_health|referral,billing_health,"Candidate intents:
lab_results: the user wants their test results
appointment: the user wants to book a medical visit
billing_health: the user asks about a medical bill
referral: the user wants a referral to a specialist
User message: I have a question about my hospital bill

Answer with exactly one intent name from the list above.",billing_health,billing_health,True,True,True,2236.7,3
67,native_in_random,enum,1,I have a question about my hospital bill,billing_health,lab_results|appointment|billing_health|referral,billing_health,"Candidate intents:
lab_results: the user wants their test results
appointment: the user wants to book a medical visit
billing_health: the user asks about a medical bill
referral: the user wants a referral to a specialist
User message: I have a question about my hospital bill

Answer with exactly one intent name from the list above.",billing_health,billing_health,True,True,True,2281.1,5
67,native_out,free,0,I have a question about my hospital bill,billing_health,lab_results|reschedule|insurance_claim|appointment,,"Candidate intents:
lab_results: the user wants their test results
reschedule: the user wants to move a medical appointment
insurance_claim: the user asks about claiming insurance
appointment: the user wants to book a medical visit
User message: I have a question about my hospital bill

Answer with exactly one intent name from the list above.",insurance_claim,insurance_claim,True,True,False,2264.9,3
67,custom_in,free,0,I have a question about my hospital bill,billing_health,medication_note|video_consult|medical_bill|expert_handoff,medical_bill,"Candidate intents:
medication_note: the user asks about medicine or refills
video_consult: the user wants a video consultation
medical_bill: the user asks about a medical bill
expert_handoff: the user wants a referral to a specialist
User message: I have a question about my hospital bill

Answer with exactly one intent name from the list above.",medical_bill,medical_bill,True,True,True,2234.9,3
67,custom_in,enum,0,I have a question about my hospital bill,billing_health,medication_note|video_consult|medical_bill|expert_handoff,medical_bill,"Candidate intents:
medication_note: the user asks about medicine or refills
video_consult: the user wants a video consultation
medical_bill: the user asks about a medical bill
expert_handoff: the user wants a referral to a specialist
User message: I have a question about my hospital bill

Answer with exactly one intent name from the list above.",medical_bill,medical_bill,True,True,True,2318.6,5
68,native_in_random,free,0,I need a referral to see a specialist,referral,referral|appointment|prescription|symptoms,referral,"Candidate intents:
referral: the user wants a referral to a specialist
appointment: the user wants to book a medical visit
prescription: the user asks about medicine or refills
symptoms: the user describes symptoms and asks for advice
User message: I need a referral to see a specialist

Answer with exactly one intent name from the list above.",referral,referral,True,True,True,2298.8,3
68,native_in_random,enum,0,I need a referral to see a specialist,referral,referral|appointment|prescription|symptoms,referral,"Candidate intents:
referral: the user wants a referral to a specialist
appointment: the user wants to book a medical visit
prescription: the user asks about medicine or refills
symptoms: the user describes symptoms and asks for advice
User message: I need a referral to see a specialist

Answer with exactly one intent name from the list above.",referral,referral,True,True,True,2300.7,5
68,native_in_random,free,1,I need a referral to see a specialist,referral,telehealth|symptoms|billing_health|referral,referral,"Candidate intents:
telehealth: the user wants a video consultation
symptoms: the user describes symptoms and asks for advice
billing_health: the user asks about a medical bill
referral: the user wants a referral to a specialist
User message: I need a referral to see a specialist

Answer with exactly one intent name from the list above.",referral,referral,True,True,True,2246.1,3
68,native_in_random,enum,1,I need a referral to see a specialist,referral,telehealth|symptoms|billing_health|referral,referral,"Candidate intents:
telehealth: the user wants a video consultation
symptoms: the user describes symptoms and asks for advice
billing_health: the user asks about a medical bill
referral: the user wants a referral to a specialist
User message: I need a referral to see a specialist

Answer with exactly one intent name from the list above.",referral,referral,True,True,True,2282.8,5
68,native_in_nearsyn,free,0,I need a referral to see a specialist,referral,referral|reschedule|telehealth|billing_health,referral,"Candidate intents:
referral: the user wants a referral to a specialist
reschedule: the user wants to move a medical appointment
telehealth: the user wants a video consultation
billing_health: the user asks about a medical bill
User message: I need a referral to see a specialist

Answer with exactly one intent name from the list above.",referral,referral,True,True,True,2244.4,3
68,native_in_nearsyn,enum,0,I need a referral to see a specialist,referral,referral|reschedule|telehealth|billing_health,referral,"Candidate intents:
referral: the user wants a referral to a specialist
reschedule: the user wants to move a medical appointment
telehealth: the user wants a video consultation
billing_health: the user asks about a medical bill
User message: I need a referral to see a specialist

Answer with exactly one intent name from the list above.",referral,referral,True,True,True,2279.4,5
